Date,Store ID,Product ID,Product Name,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-08-12,S001,P0001,Arabica Coffee 500g,Groceries,North,266,79,80,74,33.5,0,Windy,0,31.46,Summer
2023-08-13,S001,P0001,Arabica Coffee 500g,Groceries,North,272,101,133,103,33.5,0,Rainy,0,36.74,Summer
2023-08-14,S001,P0001,Arabica Coffee 500g,Groceries,North,290,116,157,110,33.5,0,Rainy,0,35.04,Summer
2023-08-15,S001,P0001,Arabica Coffee 500g,Groceries,North,240,138,149,129,33.5,10,Sunny,0,33.26,Summer
2023-08-16,S001,P0001,Arabica Coffee 500g,Groceries,North,425,122,164,129,33.5,0,Sunny,0,31.93,Summer
2023-08-17,S001,P0001,Arabica Coffee 500g,Groceries,North,185,87,76,94,33.5,0,Rainy,0,31.66,Summer
2023-08-18,S001,P0001,Arabica Coffee 500g,Groceries,North,202,81,66,75,33.5,10,Cloudy,0,34.43,Summer
2023-08-19,S001,P0001,Arabica Coffee 500g,Groceries,North,156,77,103,82,33.5,10,Sunny,0,31.68,Summer
2023-08-20,S001,P0001,Arabica Coffee 500g,Groceries,North,352,96,94,98,33.5,0,Windy,0,35.24,Summer
2023-08-21,S001,P0001,Arabica Coffee 500g,Groceries,North,403,117,159,122,33.5,0,Windy,0,36.02,Summer
2023-08-22,S001,P0001,Arabica Coffee 500g,Groceries,North,430,128,165,134,33.5,5,Cloudy,0,32.08,Summer
2023-08-23,S001,P0001,Arabica Coffee 500g,Groceries,North,215,103,113,103,33.5,0,Rainy,0,32.8,Summer
2023-08-24,S001,P0001,Arabica Coffee 500g,Groceries,North,332,88,83,92,33.5,10,Rainy,0,34.69,Summer
2023-08-25,S001,P0001,Arabica Coffee 500g,Groceries,North,137,70,89,76,33.5,5,Sunny,0,36.3,Summer
2023-08-26,S001,P0001,Arabica Coffee 500g,Groceries,North,202,85,100,84,33.5,20,Rainy,0,36.76,Summer
2023-08-27,S001,P0001,Arabica Coffee 500g,Groceries,North,235,93,123,88,33.5,0,Rainy,0,32.71,Summer
2023-08-28,S001,P0001,Arabica Coffee 500g,Groceries,North,411,111,108,116,33.5,20,Windy,0,32.41,Summer
2023-08-29,S001,P0001,Arabica Coffee 500g,Groceries,North,349,111,144,100,33.5,5,Cloudy,0,34.92,Summer
2023-08-30,S001,P0001,Arabica Coffee 500g,Groceries,North,295,108,89,104,33.5,5,Sunny,0,35.95,Summer
2023-08-31,S001,P0001,Arabica Coffee 500g,Groceries,North,204,82,112,74,33.5,0,Cloudy,0,31.88,Summer
2023-09-01,S001,P0001,Arabica Coffee 500g,Groceries,North,252,75,99,70,33.5,15,Rainy,0,33.71,Autumn
2023-09-02,S001,P0001,Arabica Coffee 500g,Groceries,North,211,100,93,90,33.5,10,Cloudy,0,34.91,Autumn
2023-09-03,S001,P0001,Arabica Coffee 500g,Groceries,North,309,92,102,91,33.5,5,Windy,0,33.16,Autumn
2023-09-04,S001,P0001,Arabica Coffee 500g,Groceries,North,214,107,142,113,33.5,5,Sunny,0,34.03,Autumn
2023-09-05,S001,P0001,Arabica Coffee 500g,Groceries,North,530,135,181,146,33.5,0,Cloudy,0,32.38,Autumn
2023-09-06,S001,P0001,Arabica Coffee 500g,Groceries,North,267,132,112,121,33.5,0,Cloudy,0,36.78,Autumn
2023-09-07,S001,P0001,Arabica Coffee 500g,Groceries,North,159,87,112,88,33.5,0,Sunny,0,35.34,Autumn
2023-09-08,S001,P0001,Arabica Coffee 500g,Groceries,North,303,82,97,82,33.5,5,Windy,0,33.15,Autumn
2023-09-09,S001,P0001,Arabica Coffee 500g,Groceries,North,240,90,81,95,33.5,0,Rainy,0,31.9,Autumn
2023-09-10,S001,P0001,Arabica Coffee 500g,Groceries,North,243,115,150,111,33.5,0,Windy,0,35.89,Autumn
2023-09-11,S001,P0001,Arabica Coffee 500g,Groceries,North,375,110,108,103,33.5,0,Rainy,0,34.77,Autumn
2023-09-12,S001,P0001,Arabica Coffee 500g,Groceries,North,266,119,135,113,33.5,15,Cloudy,0,34.32,Autumn
2023-09-13,S001,P0001,Arabica Coffee 500g,Groceries,North,360,118,103,122,33.5,5,Rainy,0,34.67,Autumn
2023-09-14,S001,P0001,Arabica Coffee 500g,Groceries,North,166,99,105,97,33.5,5,Cloudy,0,31.64,Autumn
2023-09-15,S001,P0001,Arabica Coffee 500g,Groceries,North,282,84,79,89,33.5,0,Sunny,0,33.81,Autumn
2023-09-16,S001,P0001,Arabica Coffee 500g,Groceries,North,238,89,97,91,33.5,10,Rainy,0,33.45,Autumn
2023-09-17,S001,P0001,Arabica Coffee 500g,Groceries,North,285,95,118,86,33.5,5,Windy,0,33.61,Autumn
2023-09-18,S001,P0001,Arabica Coffee 500g,Groceries,North,448,118,129,117,33.5,0,Windy,0,33.17,Autumn
2023-09-19,S001,P0001,Arabica Coffee 500g,Groceries,North,247,121,103,108,33.5,0,Windy,0,33.04,Autumn
2023-09-20,S001,P0001,Arabica Coffee 500g,Groceries,North,386,116,95,117,33.5,10,Windy,0,36.46,Autumn
2023-09-21,S001,P0001,Arabica Coffee 500g,Groceries,North,288,94,93,96,33.5,0,Sunny,0,32.91,Autumn
2023-09-22,S001,P0001,Arabica Coffee 500g,Groceries,North,186,90,120,90,33.5,10,Sunny,0,35.84,Autumn
2023-09-23,S001,P0001,Arabica Coffee 500g,Groceries,North,201,98,95,93,33.5,20,Windy,0,31.91,Autumn
2023-09-24,S001,P0001,Arabica Coffee 500g,Groceries,North,430,108,150,108,33.5,5,Cloudy,0,35.91,Autumn
2023-09-25,S001,P0001,Arabica Coffee 500g,Groceries,North,251,125,139,133,33.5,15,Rainy,0,32.18,Autumn
2023-09-26,S001,P0001,Arabica Coffee 500g,Groceries,North,503,127,176,137,33.5,0,Rainy,0,31.95,Autumn
2023-09-27,S001,P0001,Arabica Coffee 500g,Groceries,North,332,116,131,116,33.5,0,Windy,0,34.42,Autumn
2023-09-28,S001,P0001,Arabica Coffee 500g,Groceries,North,320,95,95,91,33.5,0,Rainy,0,31.41,Autumn
2023-09-29,S001,P0001,Arabica Coffee 500g,Groceries,North,238,91,85,95,33.5,15,Sunny,0,33.86,Autumn
2023-09-30,S001,P0001,Arabica Coffee 500g,Groceries,North,213,93,84,95,33.5,0,Windy,0,30.59,Autumn
2023-10-01,S001,P0001,Arabica Coffee 500g,Groceries,North,369,125,101,133,33.5,0,Cloudy,0,31.19,Autumn
2023-10-02,S001,P0001,Arabica Coffee 500g,Groceries,North,363,139,148,127,33.5,5,Cloudy,0,36.13,Autumn
2023-10-03,S001,P0001,Arabica Coffee 500g,Groceries,North,258,133,178,134,33.5,0,Windy,0,31.16,Autumn
2023-10-04,S001,P0001,Arabica Coffee 500g,Groceries,North,355,113,139,115,33.5,0,Windy,0,33.46,Autumn
2023-10-05,S001,P0001,Arabica Coffee 500g,Groceries,North,253,94,95,88,33.5,0,Windy,0,30.46,Autumn
2023-10-06,S001,P0001,Arabica Coffee 500g,Groceries,North,324,99,80,97,33.5,0,Rainy,0,34.24,Autumn
2023-10-07,S001,P0001,Arabica Coffee 500g,Groceries,North,345,98,120,90,33.5,10,Rainy,0,33.33,Autumn
2023-10-08,S001,P0001,Arabica Coffee 500g,Groceries,North,245,116,95,109,33.5,5,Rainy,0,32.92,Autumn
2023-10-09,S001,P0001,Arabica Coffee 500g,Groceries,North,398,112,151,105,33.5,0,Cloudy,0,36.38,Autumn
2023-10-10,S001,P0001,Arabica Coffee 500g,Groceries,North,537,141,193,127,33.5,0,Windy,0,36.65,Autumn
2023-10-11,S001,P0001,Arabica Coffee 500g,Groceries,North,494,126,142,115,33.5,15,Windy,0,35.84,Autumn
2023-10-12,S001,P0001,Arabica Coffee 500g,Groceries,North,294,97,101,98,33.5,5,Rainy,0,35.11,Autumn
2023-10-13,S001,P0001,Arabica Coffee 500g,Groceries,North,302,91,119,90,33.5,0,Sunny,0,33.57,Autumn
2023-10-14,S001,P0001,Arabica Coffee 500g,Groceries,North,392,100,123,97,33.5,0,Windy,0,31.62,Autumn
2023-10-15,S001,P0001,Arabica Coffee 500g,Groceries,North,443,115,142,108,33.5,0,Sunny,0,35.91,Autumn
2023-10-16,S001,P0001,Arabica Coffee 500g,Groceries,North,468,129,121,132,33.5,0,Cloudy,0,31.88,Autumn
2023-10-17,S001,P0001,Arabica Coffee 500g,Groceries,North,535,135,120,123,33.5,5,Windy,0,34.67,Autumn
2023-10-18,S001,P0001,Arabica Coffee 500g,Groceries,North,206,123,133,129,33.5,0,Sunny,0,32.39,Autumn
2023-10-19,S001,P0001,Arabica Coffee 500g,Groceries,North,305,109,142,107,33.5,10,Cloudy,0,36.53,Autumn
2023-10-20,S001,P0001,Arabica Coffee 500g,Groceries,North,191,107,142,106,33.5,5,Cloudy,0,31.17,Autumn
2023-10-21,S001,P0001,Arabica Coffee 500g,Groceries,North,134,83,80,77,33.5,5,Sunny,0,33.11,Autumn
2023-10-22,S001,P0001,Arabica Coffee 500g,Groceries,North,325,116,112,105,33.5,0,Rainy,0,32.65,Autumn
2023-10-23,S001,P0001,Arabica Coffee 500g,Groceries,North,242,137,110,130,33.5,5,Rainy,0,33.21,Autumn
2023-10-24,S001,P0001,Arabica Coffee 500g,Groceries,North,504,143,146,143,33.5,0,Sunny,0,30.3,Autumn
2023-10-25,S001,P0001,Arabica Coffee 500g,Groceries,North,297,126,132,115,33.5,5,Rainy,0,35.39,Autumn
2023-10-26,S001,P0001,Arabica Coffee 500g,Groceries,North,150,97,112,102,33.5,15,Windy,0,35.43,Autumn
2023-10-27,S001,P0001,Arabica Coffee 500g,Groceries,North,389,102,141,92,33.5,5,Cloudy,0,33.13,Autumn
2023-10-28,S001,P0001,Arabica Coffee 500g,Groceries,North,218,117,117,128,33.5,5,Sunny,0,33.18,Autumn
2023-10-29,S001,P0001,Arabica Coffee 500g,Groceries,North,251,109,118,119,33.5,10,Sunny,0,33.33,Autumn
2023-10-30,S001,P0001,Arabica Coffee 500g,Groceries,North,241,148,202,141,33.5,0,Windy,0,30.76,Autumn
2023-10-31,S001,P0001,Arabica Coffee 500g,Groceries,North,539,141,155,154,33.5,0,Rainy,0,31.88,Autumn
2023-11-01,S001,P0001,Arabica Coffee 500g,Groceries,North,481,132,141,126,33.5,5,Cloudy,0,32.76,Autumn
2023-11-02,S001,P0001,Arabica Coffee 500g,Groceries,North,417,106,96,101,33.5,5,Windy,0,30.36,Autumn
2023-11-03,S001,P0001,Arabica Coffee 500g,Groceries,North,200,100,120,93,33.5,0,Rainy,0,31.92,Autumn
2023-11-04,S001,P0001,Arabica Coffee 500g,Groceries,North,277,117,143,116,33.5,0,Rainy,0,32.57,Autumn
2023-11-05,S001,P0001,Arabica Coffee 500g,Groceries,North,380,130,120,140,33.5,15,Cloudy,0,30.41,Autumn
2023-11-06,S001,P0001,Arabica Coffee 500g,Groceries,North,291,161,151,168,33.5,0,Cloudy,0,31.03,Autumn
2023-11-07,S001,P0001,Arabica Coffee 500g,Groceries,North,618,161,187,167,33.5,10,Cloudy,0,36.8,Autumn
2023-11-08,S001,P0001,Arabica Coffee 500g,Groceries,North,268,141,156,141,33.5,0,Rainy,0,31.34,Autumn
2023-11-09,S001,P0001,Arabica Coffee 500g,Groceries,North,202,132,179,125,33.5,5,Cloudy,0,30.88,Autumn
2023-11-10,S001,P0001,Arabica Coffee 500g,Groceries,North,238,109,89,104,33.5,0,Sunny,0,31.44,Autumn
2023-11-11,S001,P0001,Arabica Coffee 500g,Groceries,North,288,117,117,112,33.5,0,Cloudy,0,30.32,Autumn
2023-11-12,S001,P0001,Arabica Coffee 500g,Groceries,North,427,126,175,136,33.5,0,Sunny,0,33.53,Autumn
2023-11-13,S001,P0001,Arabica Coffee 500g,Groceries,North,338,148,187,155,33.5,5,Rainy,0,36.15,Autumn
2023-11-14,S001,P0001,Arabica Coffee 500g,Groceries,North,495,145,186,139,33.5,0,Windy,0,36.38,Autumn
2023-11-15,S001,P0001,Arabica Coffee 500g,Groceries,North,597,150,189,137,33.5,0,Cloudy,0,30.38,Autumn
2023-11-16,S001,P0001,Arabica Coffee 500g,Groceries,North,388,111,128,118,33.5,10,Rainy,0,30.81,Autumn
2023-11-17,S001,P0001,Arabica Coffee 500g,Groceries,North,289,114,94,112,33.5,0,Cloudy,0,32.78,Autumn
2023-11-18,S001,P0001,Arabica Coffee 500g,Groceries,North,414,112,107,120,33.5,0,Cloudy,0,33.0,Autumn
2023-11-19,S001,P0001,Arabica Coffee 500g,Groceries,North,394,143,150,136,33.5,0,Cloudy,0,31.17,Autumn
2023-11-20,S001,P0001,Arabica Coffee 500g,Groceries,North,466,160,167,170,33.5,0,Rainy,0,31.87,Autumn
2023-11-21,S001,P0001,Arabica Coffee 500g,Groceries,North,612,177,244,188,33.5,20,Sunny,0,33.68,Autumn
2023-11-22,S001,P0001,Arabica Coffee 500g,Groceries,North,538,152,174,144,33.5,0,Sunny,0,36.38,Autumn
2023-11-23,S001,P0001,Arabica Coffee 500g,Groceries,North,322,111,136,101,33.5,0,Cloudy,0,35.62,Autumn
2023-11-24,S001,P0001,Arabica Coffee 500g,Groceries,North,514,185,176,191,33.5,0,Rainy,1,30.95,Autumn
2023-11-25,S001,P0001,Arabica Coffee 500g,Groceries,North,631,169,154,163,33.5,15,Sunny,1,34.96,Autumn
2023-11-26,S001,P0001,Arabica Coffee 500g,Groceries,North,438,232,200,255,33.5,0,Rainy,1,33.2,Autumn
2023-11-27,S001,P0001,Arabica Coffee 500g,Groceries,North,790,292,395,267,33.5,15,Windy,1,36.38,Autumn
2023-11-28,S001,P0001,Arabica Coffee 500g,Groceries,North,594,260,263,257,33.5,15,Sunny,1,32.94,Autumn
2023-11-29,S001,P0001,Arabica Coffee 500g,Groceries,North,786,210,199,218,33.5,0,Rainy,1,30.41,Autumn
2023-11-30,S001,P0001,Arabica Coffee 500g,Groceries,North,279,119,141,109,33.5,5,Sunny,0,36.51,Autumn
2023-12-01,S001,P0001,Arabica Coffee 500g,Groceries,North,424,115,101,110,33.5,10,Windy,0,33.75,Winter
2023-12-02,S001,P0001,Arabica Coffee 500g,Groceries,North,181,110,112,104,33.5,0,Cloudy,0,32.74,Winter
2023-12-03,S001,P0001,Arabica Coffee 500g,Groceries,North,286,133,156,130,33.5,0,Sunny,0,33.73,Winter
2023-12-04,S001,P0001,Arabica Coffee 500g,Groceries,North,401,164,189,179,33.5,10,Cloudy,0,33.65,Winter
2023-12-05,S001,P0001,Arabica Coffee 500g,Groceries,North,623,179,149,176,33.5,15,Windy,0,36.76,Winter
2023-12-06,S001,P0001,Arabica Coffee 500g,Groceries,North,275,159,180,147,33.5,0,Rainy,0,35.19,Winter
2023-12-07,S001,P0001,Arabica Coffee 500g,Groceries,North,363,110,145,112,33.5,5,Windy,0,35.21,Winter
2023-12-08,S001,P0001,Arabica Coffee 500g,Groceries,North,440,120,98,121,33.5,10,Rainy,0,31.6,Winter
2023-12-09,S001,P0001,Arabica Coffee 500g,Groceries,North,387,124,130,116,33.5,15,Windy,0,34.87,Winter
2023-12-10,S001,P0001,Arabica Coffee 500g,Groceries,North,256,148,197,155,33.5,0,Cloudy,0,31.49,Winter
2023-12-11,S001,P0001,Arabica Coffee 500g,Groceries,North,719,183,224,187,33.5,0,Sunny,0,32.15,Winter
2023-12-12,S001,P0001,Arabica Coffee 500g,Groceries,North,481,145,119,130,33.5,0,Cloudy,0,35.04,Winter
2023-12-13,S001,P0001,Arabica Coffee 500g,Groceries,North,508,150,162,149,33.5,15,Windy,0,32.33,Winter
2023-12-14,S001,P0001,Arabica Coffee 500g,Groceries,North,360,140,162,151,33.5,5,Cloudy,0,36.82,Winter
2023-12-15,S001,P0001,Arabica Coffee 500g,Groceries,North,263,107,97,103,33.5,0,Sunny,0,31.32,Winter
2023-12-16,S001,P0001,Arabica Coffee 500g,Groceries,North,380,139,187,126,33.5,10,Cloudy,0,30.6,Winter
2023-12-17,S001,P0001,Arabica Coffee 500g,Groceries,North,256,151,144,165,33.5,0,Cloudy,0,31.48,Winter
2023-12-18,S001,P0001,Arabica Coffee 500g,Groceries,North,488,178,204,173,33.5,5,Sunny,0,35.69,Winter
2023-12-19,S001,P0001,Arabica Coffee 500g,Groceries,North,429,167,202,179,33.5,0,Windy,0,33.95,Winter
2023-12-20,S001,P0001,Arabica Coffee 500g,Groceries,North,712,370,311,386,33.5,0,Cloudy,1,32.08,Winter
2023-12-21,S001,P0001,Arabica Coffee 500g,Groceries,North,491,295,388,314,33.5,10,Sunny,1,30.31,Winter
2023-12-22,S001,P0001,Arabica Coffee 500g,Groceries,North,984,271,254,273,33.5,0,Sunny,1,33.01,Winter
2023-12-23,S001,P0001,Arabica Coffee 500g,Groceries,North,563,207,227,227,33.5,10,Cloudy,1,35.72,Winter
2023-12-24,S001,P0001,Arabica Coffee 500g,Groceries,North,864,321,427,331,33.5,0,Sunny,1,34.74,Winter
2023-12-25,S001,P0001,Arabica Coffee 500g,Groceries,North,799,314,320,315,33.5,0,Cloudy,1,32.34,Winter
2023-12-26,S001,P0001,Arabica Coffee 500g,Groceries,North,593,279,284,259,33.5,0,Cloudy,1,35.99,Winter
2023-12-27,S001,P0001,Arabica Coffee 500g,Groceries,North,566,309,375,330,33.5,5,Sunny,1,31.16,Winter
2023-12-28,S001,P0001,Arabica Coffee 500g,Groceries,North,461,285,358,312,33.5,0,Sunny,1,30.45,Winter
2023-12-29,S001,P0001,Arabica Coffee 500g,Groceries,North,340,203,234,213,33.5,10,Windy,1,30.22,Winter
2023-12-30,S001,P0001,Arabica Coffee 500g,Groceries,North,879,221,210,207,33.5,5,Cloudy,1,30.98,Winter
2023-12-31,S001,P0001,Arabica Coffee 500g,Groceries,North,945,316,403,331,33.5,5,Cloudy,1,35.55,Winter
2023-01-01,S001,P0002,LEGO City Set,Toys,South,161,59,49,60,63.0,20,Windy,0,58.2,Winter
2023-01-02,S001,P0002,LEGO City Set,Toys,South,185,80,99,74,63.0,0,Windy,0,57.27,Winter
2023-01-03,S001,P0002,LEGO City Set,Toys,South,271,84,69,76,63.0,15,Sunny,0,63.74,Winter
2023-01-04,S001,P0002,LEGO City Set,Toys,South,245,82,86,88,63.0,0,Windy,0,65.26,Winter
2023-01-05,S001,P0002,LEGO City Set,Toys,South,280,72,99,75,63.0,0,Cloudy,0,62.56,Winter
2023-01-06,S001,P0002,LEGO City Set,Toys,South,226,64,79,60,63.0,0,Windy,0,62.53,Winter
2023-01-07,S001,P0002,LEGO City Set,Toys,South,179,56,66,57,63.0,10,Cloudy,0,60.11,Winter
2023-01-08,S001,P0002,LEGO City Set,Toys,South,111,69,87,68,63.0,0,Rainy,0,59.79,Winter
2023-01-09,S001,P0002,LEGO City Set,Toys,South,246,83,77,75,63.0,0,Cloudy,0,66.37,Winter
2023-01-10,S001,P0002,LEGO City Set,Toys,South,240,98,103,104,63.0,0,Cloudy,0,66.25,Winter
2023-01-11,S001,P0002,LEGO City Set,Toys,South,264,84,88,88,63.0,15,Cloudy,0,62.47,Winter
2023-01-12,S001,P0002,LEGO City Set,Toys,South,199,71,70,65,63.0,0,Cloudy,0,58.26,Winter
2023-01-13,S001,P0002,LEGO City Set,Toys,South,164,57,77,51,63.0,0,Cloudy,0,64.53,Winter
2023-01-14,S001,P0002,LEGO City Set,Toys,South,89,58,55,53,63.0,0,Windy,0,60.16,Winter
2023-01-15,S001,P0002,LEGO City Set,Toys,South,211,75,60,69,63.0,0,Sunny,0,57.88,Winter
2023-01-16,S001,P0002,LEGO City Set,Toys,South,174,75,84,70,63.0,5,Cloudy,0,68.56,Winter
2023-01-17,S001,P0002,LEGO City Set,Toys,South,150,83,73,90,63.0,0,Sunny,0,64.48,Winter
2023-01-18,S001,P0002,LEGO City Set,Toys,South,305,77,65,84,63.0,5,Cloudy,0,64.55,Winter
2023-01-19,S001,P0002,LEGO City Set,Toys,South,182,74,100,68,63.0,0,Sunny,0,69.26,Winter
2023-01-20,S001,P0002,LEGO City Set,Toys,South,181,58,80,52,63.0,0,Cloudy,0,63.85,Winter
2023-01-21,S001,P0002,LEGO City Set,Toys,South,97,52,58,53,63.0,10,Windy,0,62.45,Winter
2023-01-22,S001,P0002,LEGO City Set,Toys,South,158,75,98,68,63.0,0,Cloudy,0,69.29,Winter
2023-01-23,S001,P0002,LEGO City Set,Toys,South,150,79,95,72,63.0,0,Rainy,0,64.13,Winter
2023-01-24,S001,P0002,LEGO City Set,Toys,South,255,86,87,89,63.0,5,Rainy,0,59.32,Winter
2023-01-25,S001,P0002,LEGO City Set,Toys,South,288,78,93,77,63.0,5,Rainy,0,60.75,Winter
2023-01-26,S001,P0002,LEGO City Set,Toys,South,139,66,53,72,63.0,0,Windy,0,66.97,Winter
2023-01-27,S001,P0002,LEGO City Set,Toys,South,139,63,66,60,63.0,0,Sunny,0,66.76,Winter
2023-01-28,S001,P0002,LEGO City Set,Toys,South,206,56,49,59,63.0,20,Sunny,0,68.21,Winter
2023-01-29,S001,P0002,LEGO City Set,Toys,South,166,71,63,64,63.0,5,Sunny,0,59.82,Winter
2023-01-30,S001,P0002,LEGO City Set,Toys,South,307,88,121,80,63.0,15,Rainy,0,59.94,Winter
2023-01-31,S001,P0002,LEGO City Set,Toys,South,190,83,80,84,63.0,5,Rainy,0,59.01,Winter
2023-02-01,S001,P0002,LEGO City Set,Toys,South,218,70,61,76,63.0,0,Windy,0,67.03,Winter
2023-02-02,S001,P0002,LEGO City Set,Toys,South,232,71,87,76,63.0,5,Rainy,0,64.43,Winter
2023-02-03,S001,P0002,LEGO City Set,Toys,South,113,65,75,59,63.0,0,Rainy,0,57.46,Winter
2023-02-04,S001,P0002,LEGO City Set,Toys,South,119,63,73,66,63.0,5,Sunny,0,67.06,Winter
2023-02-05,S001,P0002,LEGO City Set,Toys,South,183,64,72,63,63.0,0,Windy,0,59.35,Winter
2023-02-06,S001,P0002,LEGO City Set,Toys,South,153,88,114,89,63.0,20,Rainy,0,59.79,Winter
2023-02-07,S001,P0002,LEGO City Set,Toys,South,131,77,97,78,63.0,10,Rainy,0,57.7,Winter
2023-02-08,S001,P0002,LEGO City Set,Toys,South,180,81,108,85,63.0,10,Sunny,0,65.5,Winter
2023-02-09,S001,P0002,LEGO City Set,Toys,South,209,64,87,58,63.0,0,Rainy,0,59.66,Winter
2023-02-10,S001,P0002,LEGO City Set,Toys,South,187,56,60,56,63.0,0,Cloudy,0,60.66,Winter
2023-02-11,S001,P0002,LEGO City Set,Toys,South,134,62,81,63,63.0,0,Rainy,0,66.65,Winter
2023-02-12,S001,P0002,LEGO City Set,Toys,South,155,73,68,80,63.0,0,Cloudy,0,65.6,Winter
2023-02-13,S001,P0002,LEGO City Set,Toys,South,122,81,73,83,63.0,5,Windy,0,68.35,Winter
2023-02-14,S001,P0002,LEGO City Set,Toys,South,238,91,113,99,63.0,10,Cloudy,0,62.51,Winter
2023-02-15,S001,P0002,LEGO City Set,Toys,South,292,77,73,82,63.0,5,Cloudy,0,64.87,Winter
2023-02-16,S001,P0002,LEGO City Set,Toys,South,221,73,80,74,63.0,10,Sunny,0,58.61,Winter
2023-02-17,S001,P0002,LEGO City Set,Toys,South,134,62,71,61,63.0,0,Sunny,0,67.82,Winter
2023-02-18,S001,P0002,LEGO City Set,Toys,South,159,61,63,57,63.0,0,Sunny,0,65.92,Winter
2023-02-19,S001,P0002,LEGO City Set,Toys,South,107,70,96,74,63.0,0,Rainy,0,67.65,Winter
2023-02-20,S001,P0002,LEGO City Set,Toys,South,175,75,87,76,63.0,15,Rainy,0,60.07,Winter
2023-02-21,S001,P0002,LEGO City Set,Toys,South,158,89,106,94,63.0,0,Windy,0,60.69,Winter
2023-02-22,S001,P0002,LEGO City Set,Toys,South,205,78,87,84,63.0,0,Windy,0,67.72,Winter
2023-02-23,S001,P0002,LEGO City Set,Toys,South,206,57,78,56,63.0,15,Windy,0,57.75,Winter
2023-02-24,S001,P0002,LEGO City Set,Toys,South,126,59,53,64,63.0,0,Sunny,0,59.16,Winter
2023-02-25,S001,P0002,LEGO City Set,Toys,South,204,60,71,62,63.0,20,Rainy,0,64.84,Winter
2023-02-26,S001,P0002,LEGO City Set,Toys,South,315,82,80,77,63.0,0,Cloudy,0,65.66,Winter
2023-02-27,S001,P0002,LEGO City Set,Toys,South,197,75,88,69,63.0,5,Windy,0,60.11,Winter
2023-02-28,S001,P0002,LEGO City Set,Toys,South,148,78,77,75,63.0,0,Rainy,0,62.42,Winter
2023-03-01,S001,P0002,LEGO City Set,Toys,South,170,86,96,79,63.0,0,Rainy,0,68.59,Spring
2023-03-02,S001,P0002,LEGO City Set,Toys,South,281,75,64,68,63.0,0,Rainy,0,65.79,Spring
2023-03-03,S001,P0002,LEGO City Set,Toys,South,209,58,48,61,63.0,10,Sunny,0,60.52,Spring
2023-03-04,S001,P0002,LEGO City Set,Toys,South,243,61,51,64,63.0,0,Cloudy,0,64.76,Spring
2023-03-05,S001,P0002,LEGO City Set,Toys,South,252,77,101,72,63.0,10,Cloudy,0,64.24,Spring
2023-03-06,S001,P0002,LEGO City Set,Toys,South,128,71,64,68,63.0,0,Sunny,0,57.58,Spring
2023-03-07,S001,P0002,LEGO City Set,Toys,South,288,76,75,83,63.0,0,Sunny,0,58.5,Spring
2023-03-08,S001,P0002,LEGO City Set,Toys,South,234,78,94,71,63.0,10,Windy,0,59.08,Spring
2023-03-09,S001,P0002,LEGO City Set,Toys,South,225,75,104,77,63.0,0,Sunny,0,69.11,Spring
2023-03-10,S001,P0002,LEGO City Set,Toys,South,94,59,77,57,63.0,5,Rainy,0,56.75,Spring
2023-03-11,S001,P0002,LEGO City Set,Toys,South,245,64,61,63,63.0,5,Windy,0,57.43,Spring
2023-03-12,S001,P0002,LEGO City Set,Toys,South,262,79,104,73,63.0,0,Sunny,0,60.33,Spring
2023-03-13,S001,P0002,LEGO City Set,Toys,South,150,96,108,99,63.0,0,Sunny,0,61.59,Spring
2023-03-14,S001,P0002,LEGO City Set,Toys,South,144,83,74,90,63.0,5,Rainy,0,66.29,Spring
2023-03-15,S001,P0002,LEGO City Set,Toys,South,299,79,93,85,63.0,15,Windy,0,56.75,Spring
2023-03-16,S001,P0002,LEGO City Set,Toys,South,134,76,65,73,63.0,0,Cloudy,0,65.54,Spring
2023-03-17,S001,P0002,LEGO City Set,Toys,South,160,54,47,56,63.0,10,Cloudy,0,56.86,Spring
2023-03-18,S001,P0002,LEGO City Set,Toys,South,155,67,64,71,63.0,0,Cloudy,0,66.28,Spring
2023-03-19,S001,P0002,LEGO City Set,Toys,South,125,68,87,70,63.0,5,Cloudy,0,64.87,Spring
2023-03-20,S001,P0002,LEGO City Set,Toys,South,218,84,72,84,63.0,0,Sunny,0,57.96,Spring
2023-03-21,S001,P0002,LEGO City Set,Toys,South,153,84,115,80,63.0,0,Sunny,0,60.76,Spring
2023-03-22,S001,P0002,LEGO City Set,Toys,South,212,73,98,70,63.0,15,Cloudy,0,58.15,Spring
2023-03-23,S001,P0002,LEGO City Set,Toys,South,146,62,79,66,63.0,5,Cloudy,0,68.94,Spring
2023-03-24,S001,P0002,LEGO City Set,Toys,South,132,61,66,55,63.0,5,Cloudy,0,66.83,Spring
2023-03-25,S001,P0002,LEGO City Set,Toys,South,152,67,76,60,63.0,0,Sunny,0,65.47,Spring
2023-03-26,S001,P0002,LEGO City Set,Toys,South,193,72,72,68,63.0,0,Sunny,0,59.08,Spring
2023-03-27,S001,P0002,LEGO City Set,Toys,South,321,83,73,90,63.0,10,Cloudy,0,64.78,Spring
